tune,flavour,trigger,associate,context,activity_id,bin_index,dphi_low,dphi_high,value,stat_error,status
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,72,2.8902653499999995,2.9530971999999998,0.0031420659679624241,4.4728380440679335e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,73,2.9530971999999998,3.015929049999999,0.0031715096918924603,3.0103518765562089e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,74,3.015929049999999,3.0787608999999994,0.0032191804830172806,3.7686354811758578e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,75,3.0787608999999994,3.1415927499999996,0.0031595919941112553,4.5496483594334986e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,76,3.1415927499999996,3.2044246,0.0032465210838094572,5.7258639685447834e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,77,3.2044246,3.267256449999999,0.0031673034456167408,4.1416852351662115e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,78,3.267256449999999,3.3300882999999994,0.0031687055277086471,5.2342870599710888e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,79,3.3300882999999994,3.3929201499999997,0.0030046619229555892,2.6908242042724263e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,80,3.3929201499999997,3.455752,0.0031098180798485751,7.232864396364123e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,81,3.455752,3.5185838499999993,0.0029885379788986647,2.4080922018882216e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,82,3.5185838499999993,3.5814156999999986,0.0027929475270777105,4.8305762068135151e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,83,3.5814156999999986,3.644247549999999,0.0026282028812786989,5.3651243564115964e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,84,3.644247549999999,3.707079399999999,0.0025805320901538787,4.6775318241656415e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,85,3.707079399999999,3.7699112499999994,0.002581934172245785,3.6509120726394992e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,86,3.7699112499999994,3.8327430999999996,0.0023975603771600831,3.1920354346491988e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,87,3.8327430999999996,3.895574949999999,0.0023288583546566652,2.9741491955295428e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,88,3.895574949999999,3.9584067999999992,0.0020806898243892181,3.4385392063693614e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,89,3.9584067999999992,4.021238649999999,0.00204213256686179,4.6415379566670048e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,90,4.021238649999999,4.084070499999999,0.0019250587121875987,4.4376191439648181e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,91,4.084070499999999,4.1469023499999995,0.0018486452381786954,4.1192064054941189e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,92,4.1469023499999995,4.2097342,0.0016376318833467699,2.9913203773883224e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,93,4.2097342,4.27256605,0.001552805916786428,2.0763302196053623e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,94,4.27256605,4.3353979,0.0014006800098145746,2.8378818203220215e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,95,4.3353979,4.398229749999999,0.0013025342633811211,3.2136659038433057e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,96,4.398229749999999,4.461061599999999,0.001203687475901714,3.1922700726105426e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,97,4.461061599999999,4.523893449999999,0.0010312313785972168,2.4024157992717002e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,98,4.523893449999999,4.5867252999999995,0.00098636475165620949,3.1986673815566848e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,99,4.5867252999999995,4.64955715,0.00089522941568228817,2.087692625952699e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,os_minus_ss,integrated_0_100,100,4.64955715,4.712389,0.0007914753408812086,1.5277213121119829e-05,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,1,-1.570796,-1.50796415,1.5422903010971292e-05,2.5176597811417634e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,2,-1.50796415,-1.4451323,7.0104104595324057e-06,2.7616929326665103e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,3,-1.4451323,-1.38230045,1.5422903010971292e-05,3.7324900876930487e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,4,-1.38230045,-1.3194686,1.1216656735251849e-05,2.9857503722777898e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,5,-1.3194686,-1.2566367500000002,1.5422903010971292e-05,3.8855451157564756e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,6,-1.2566367500000002,-1.1938049000000002,1.4020820919064811e-05,2.9550688052523287e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,7,-1.1938049000000002,-1.1309730500000001,1.6824985102877774e-05,3.6511947286553666e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,8,-1.1309730500000001,-1.0681412000000001,1.1216656735251849e-05,2.9958996929325834e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,9,-1.0681412000000001,-1.00530935,1.2618738827158331e-05,3.0996984387296403e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,10,-1.00530935,-0.9424775000000001,1.1216656735251849e-05,3.1645769210129026e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,11,-0.9424775000000001,-0.8796456500000002,1.331977987311157e-05,3.9717654173454633e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,12,-0.8796456500000002,-0.8168138000000001,1.6123944056924534e-05,2.5685157901949226e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,13,-0.8168138000000001,-0.7539819500000001,1.331977987311157e-05,2.6521567872353903e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,14,-0.7539819500000001,-0.6911501000000002,8.4124925514388868e-06,3.0975557956736182e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,15,-0.6911501000000002,-0.6283182500000002,1.331977987311157e-05,2.8451420808670414e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,16,-0.6283182500000002,-0.5654864000000002,7.7114515054856459e-06,2.2076253211039315e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,17,-0.5654864000000002,-0.5026545500000001,1.331977987311157e-05,3.0329035315319566e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,18,-0.5026545500000001,-0.4398227000000001,8.4124925514388868e-06,3.0932313696929162e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,19,-0.4398227000000001,-0.3769908500000001,9.8145746433453671e-06,2.8099338796374069e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,20,-0.3769908500000001,-0.3141590000000001,9.1135335973921278e-06,1.8289284028828085e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,21,-0.3141590000000001,-0.2513271500000003,8.4124925514388868e-06,1.748906603929732e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,22,-0.2513271500000003,-0.18849530000000025,9.1135335973921278e-06,3.3134726713049291e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,23,-0.18849530000000025,-0.12566345000000023,1.2618738827158331e-05,3.8702613378762842e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,24,-0.12566345000000023,-0.06283160000000021,1.6824985102877774e-05,3.8073139343541232e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,25,-0.06283160000000021,2.499999998128999e-07,9.1135335973921278e-06,1.8278261899849245e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,26,2.499999998128999e-07,0.06283209999999984,9.8145746433453671e-06,2.6036626833249468e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,27,0.06283209999999984,0.12566394999999986,1.331977987311157e-05,2.435095421624536e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,28,0.12566394999999986,0.18849579999999966,1.4721861965018052e-05,2.2072354853831571e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,29,0.18849579999999966,0.2513276499999997,1.4721861965018052e-05,2.8492273401421959e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,30,0.2513276499999997,0.3141594999999997,1.5422903010971292e-05,3.4370546300744373e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,31,0.3141594999999997,0.3769913499999997,1.0515615689298608e-05,3.1709650086221693e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,32,0.3769913499999997,0.43982319999999975,8.4124925514388868e-06,1.4064464999660138e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,33,0.43982319999999975,0.50265505,1.6123944056924534e-05,4.1772138906553229e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,34,0.50265505,0.5654868999999998,1.0515615689298608e-05,2.8096173874192405e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,35,0.5654868999999998,0.62831875,1.2618738827158331e-05,2.5157113575229669e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,36,0.62831875,0.6911505999999998,1.4020820919064811e-05,1.4744850439376658e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,37,0.6911505999999998,0.7539824499999996,1.0515615689298608e-05,2.1523170984359273e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,38,0.7539824499999996,0.8168142999999999,9.8145746433453671e-06,2.8001945910281548e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,39,0.8168142999999999,0.8796461499999997,1.1216656735251849e-05,2.6009824822463781e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,40,0.8796461499999997,0.9424779999999999,1.331977987311157e-05,3.0369413915358313e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,41,0.9424779999999999,1.0053098499999993,1.191769778120509e-05,2.5760881688701922e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,42,1.0053098499999993,1.0681416999999995,1.6123944056924534e-05,2.966708171851305e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,43,1.0681416999999995,1.1309735499999998,1.1216656735251849e-05,2.8008106112362015e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,44,1.1309735499999998,1.1938053999999996,1.1216656735251849e-05,2.1389580012547106e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,45,1.1938053999999996,1.2566372499999998,7.7114515054856459e-06,2.8599930821966127e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,46,1.2566372499999998,1.3194690999999996,9.1135335973921278e-06,1.8195105774934543e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,47,1.3194690999999996,1.3823009499999999,1.4721861965018052e-05,3.6955074486516482e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,48,1.3823009499999999,1.4451327999999997,1.191769778120509e-05,2.9709301037347636e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,49,1.4451327999999997,1.50796465,2.0330190332643977e-05,3.2139700078065954e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,50,1.50796465,1.5707964999999997,1.4721861965018052e-05,1.9346629892140696e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,51,1.5707964999999997,1.63362835,9.1135335973921278e-06,2.3447171659252527e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,52,1.63362835,1.6964601999999998,1.331977987311157e-05,2.8478970126623269e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,53,1.6964601999999998,1.75929205,1.4020820919064811e-05,2.5566385000922903e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,54,1.75929205,1.8221238999999998,1.6123944056924534e-05,1.0673764105995483e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,55,1.8221238999999998,1.88495575,1.2618738827158331e-05,3.0961630475169666e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,56,1.88495575,1.9477875999999994,1.191769778120509e-05,4.4509888714196542e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,57,1.9477875999999994,2.0106194499999996,1.2618738827158331e-05,2.5102802741322148e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,58,2.0106194499999996,2.0734512999999994,1.6123944056924534e-05,2.7769031754224998e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,59,2.0734512999999994,2.1362831499999997,1.2618738827158331e-05,3.5843099221789627e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,60,2.1362831499999997,2.1991149999999995,9.8145746433453671e-06,2.9944286750291549e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,61,2.1991149999999995,2.2619468499999997,1.8928108240737495e-05,3.9207487300186287e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,62,2.2619468499999997,2.3247786999999995,1.1216656735251849e-05,1.5454450829019216e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,63,2.3247786999999995,2.3876105499999998,9.1135335973921278e-06,1.824335380035132e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,64,2.3876105499999998,2.4504423999999996,7.7114515054856459e-06,2.4360109063628334e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,65,2.4504423999999996,2.51327425,1.2618738827158331e-05,4.9761055003327693e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,66,2.51327425,2.5761061,1.8227067194784256e-05,3.4871422967266147e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,67,2.5761061,2.6389379499999994,1.1216656735251849e-05,2.134429419586663e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,68,2.6389379499999994,2.7017697999999997,1.0515615689298608e-05,2.1560294176532687e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,69,2.7017697999999997,2.76460165,9.8145746433453671e-06,3.3383616682391589e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,70,2.76460165,2.8274335,1.6123944056924534e-05,2.9676721340742826e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,71,2.8274335,2.8902653499999995,1.4020820919064811e-05,2.5662845121765831e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,72,2.8902653499999995,2.9530971999999998,1.331977987311157e-05,3.9735594144108431e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,73,2.9530971999999998,3.015929049999999,1.7526026148831013e-05,2.8201523805416993e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,74,3.015929049999999,3.0787608999999994,1.0515615689298608e-05,2.1565832609186115e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,75,3.0787608999999994,3.1415927499999996,1.191769778120509e-05,2.5717075232242149e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,76,3.1415927499999996,3.2044246,1.7526026148831013e-05,5.1409392499356544e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,77,3.2044246,3.267256449999999,1.331977987311157e-05,4.1126875875820408e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,78,3.267256449999999,3.3300882999999994,1.4721861965018052e-05,4.9494951007414539e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,79,3.3300882999999994,3.3929201499999997,1.6824985102877774e-05,2.3819490949998707e-06,available_central_sem_only
MONASH,beauty,bplus,bminus,ss,integrated_0_100,80,3.3929201499999997,3.455752,1.191769778120509e-05,3.1363556326253006e-06,available_central_sem_only
