tune,flavour,trigger,os_associate,ss_associate,quantity,activity_id,percentile_low,percentile_high,nch_low,nch_high,estimator,n_os,n_ss,n_trigger,value,status
MONASH,beauty,bplus,bminus,bplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_10,,,4238.0,0.10523831996224634,available_derived_no_component_counts
MONASH,beauty,bplus,bminus,bplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,central,4714,5,41310,0.11399176954732512,available_count_backed
MONASH,beauty,bplus,bminus,bplus,balancing_yield_sem,percentile_90_100,90.0,100.0,0,2,central,,,,0.0015343548031697136,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_01,,,142269.0,0.026091418369426928,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_01,,,5448.0,0.0234948604992658,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_02,,,143050.0,0.026662006291506467,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_02,,,5546.0,0.02524341868012983,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_03,,,142514.0,0.025050170509563978,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_03,,,5323.0,0.027240278038699967,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_04,,,143011.0,0.026641307312024947,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_04,,,5496.0,0.02820232896652112,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_05,,,142495.0,0.026218463805747567,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_05,,,5449.0,0.027160946962745458,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_06,,,142148.0,0.02635985029687368,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_06,,,5430.0,0.02467771639042357,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_07,,,142363.0,0.026046093437199276,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_07,,,5352.0,0.026345291479820624,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_08,,,142878.0,0.0267570934643542,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_08,,,5559.0,0.029141932002158664,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_09,,,143062.0,0.026184451496553934,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_09,,,5480.0,0.0251824817518248,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_10,,,142660.0,0.02648254591336044,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_10,,,5499.0,0.03364248045099109,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,integrated_0_100,0.0,100.0,0,269,central,37860,416,1426450,0.026249780924673154,available_count_backed
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_0_1,0.0,1.0,46,269,central,1504,28,54582,0.0270418819391008,available_count_backed
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield_sem,integrated_0_100,0.0,100.0,0,269,central,,,,0.0001548390805134837,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield_sem,percentile_0_1,0.0,1.0,46,269,central,,,,0.00091119728725690575,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_01,,,,0.22282249834924064,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_01,,,,0.19844961240310094,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_02,,,,0.2288354232915342,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_02,,,,0.20895522388059706,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_03,,,,0.21716649431230614,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_03,,,,0.22137404580152661,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_04,,,,0.23194934859369296,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_04,,,,0.2303120356612185,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_05,,,,0.2269331227601288,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_05,,,,0.2239031770045386,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_06,,,,0.22550553683196917,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_06,,,,0.20710973724884083,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_07,,,,0.22388600410578438,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_07,,,,0.21171171171171171,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_08,,,,0.2275866174544589,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_08,,,,0.22070844686648505,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_09,,,,0.22466114909439835,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_09,,,,0.18930041152263355,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_10,,,,0.2286509713732373,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_10,,,,0.29365079365079366,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,central,,,,0.22580158840237122,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,central,,,,0.2199701937406855,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_sem,integrated_0_100,0.0,100.0,0,269,central,,,,0.0012827154163332398,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_sem,percentile_0_1,0.0,1.0,46,269,central,,,,0.0090118009125702073,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_1_10,1.0,10.0,26,45,central,10754,200,401483,0.026287538949345303,available_count_backed
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_10_20,10.0,20.0,18,25,central,8576,103,320108,0.02646919164781886,available_count_backed
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_20_30,20.0,30.0,14,17,central,4633,32,175058,0.026282717727838772,available_count_backed
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_30_40,30.0,40.0,11,13,central,3373,20,129585,0.02587490836130725,available_count_backed
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_40_50,40.0,50.0,9,10,central,2134,13,83140,0.025511185951407264,available_count_backed
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_50_60,50.0,60.0,7,8,central,2029,9,79152,0.025520517485344653,available_count_backed
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_60_70,60.0,70.0,6,6,central,1024,1,38309,0.02670390769792999,available_count_backed
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_70_80,70.0,80.0,5,5,central,975,2,37197,0.026158023496518537,available_count_backed
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_80_90,80.0,90.0,3,4,central,1736,4,66526,0.026034933710128372,available_count_backed
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_01,,,4111.0,0.02554123084407686,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_02,,,4210.0,0.025890736342042746,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_03,,,4220.0,0.025355450236966823,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_04,,,4098.0,0.024646168862859932,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_05,,,4006.0,0.02920619071392911,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_06,,,4071.0,0.03168754605747975,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_07,,,4165.0,0.02593037214885955,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_08,,,4093.0,0.030539946249694607,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_09,,,4098.0,0.029038555392874574,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_10,,,4238.0,0.023124115148655023,available_derived_no_component_counts
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield,percentile_90_100,90.0,100.0,0,2,central,1122,4,41310,0.027063664972161713,available_count_backed
MONASH,beauty,bplus,bszerobar,bszero,balancing_yield_sem,percentile_90_100,90.0,100.0,0,2,central,,,,0.00088947674077231235,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_01,,,,0.22435897435897417,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_02,,,,0.22474226804123704,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_03,,,,0.21104536489151873,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_04,,,,0.22544642857142858,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_05,,,,0.2484076433121019,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_06,,,,0.28988764044943816,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_07,,,,0.22978723404255322,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_08,,,,0.2566735112936346,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_09,,,,0.24688796680497926,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_10,,,,0.21973094170403587,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,central,,,,0.23741771076661716,available_derived
MONASH,beauty,bplus,bszerobar,bszero,balancing_ratio_sem,percentile_90_100,90.0,100.0,0,2,central,,,,0.0073595142446589174,available_derived
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_01,,,142269.0,0.11603371078731137,available_derived_no_component_counts
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_01,,,5448.0,0.11930983847283406,available_derived_no_component_counts
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_02,,,143050.0,0.11732261447046488,available_derived_no_component_counts
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_02,,,5546.0,0.11738189686260368,available_derived_no_component_counts
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_03,,,142514.0,0.1172586552900066,available_derived_no_component_counts
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_03,,,5323.0,0.12323877512680821,available_derived_no_component_counts
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_04,,,143011.0,0.1175224283446728,available_derived_no_component_counts
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_04,,,5496.0,0.12554585152838432,available_derived_no_component_counts
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_05,,,142495.0,0.11676900943892768,available_derived_no_component_counts
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_05,,,5449.0,0.12149018168471276,available_derived_no_component_counts
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_06,,,142148.0,0.11625911022314771,available_derived_no_component_counts
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_06,,,5430.0,0.11933701657458563,available_derived_no_component_counts
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_07,,,142363.0,0.11581660965278902,available_derived_no_component_counts
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_07,,,5352.0,0.12387892376681617,available_derived_no_component_counts
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_08,,,142878.0,0.11547614048348943,available_derived_no_component_counts
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_08,,,5559.0,0.1180068357618277,available_derived_no_component_counts
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_09,,,143062.0,0.11572604884595486,available_derived_no_component_counts
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_09,,,5480.0,0.11405109489051095,available_derived_no_component_counts
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_10,,,142660.0,0.11755923173980092,available_derived_no_component_counts
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_10,,,5499.0,0.11893071467539551,available_derived_no_component_counts
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,integrated_0_100,0.0,100.0,0,269,central,168042,1754,1426450,0.11657471344947246,available_count_backed
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield,percentile_0_1,0.0,1.0,46,269,central,6734,179,54582,0.12009453666043751,available_count_backed
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield_sem,integrated_0_100,0.0,100.0,0,269,central,,,,0.00025443677740454187,available_derived
MONASH,beauty,bplus,bzerobar,bzero,balancing_yield_sem,percentile_0_1,0.0,1.0,46,269,central,,,,0.0010885849679818087,available_derived
MONASH,beauty,bplus,bzerobar,bzero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_01,,,,0.9909358304820218,available_derived
MONASH,beauty,bplus,bzerobar,bzero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_01,,,,1.0077519379844964,available_derived
MONASH,beauty,bplus,bzerobar,bzero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_02,,,,1.006959860802784,available_derived
MONASH,beauty,bplus,bzerobar,bzero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_02,,,,0.971641791044776,available_derived
MONASH,beauty,bplus,bzerobar,bzero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_03,,,,1.016546018614271,available_derived
MONASH,beauty,bplus,bzerobar,bzero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_03,,,,1.0015267175572522,available_derived
MONASH,beauty,bplus,bzerobar,bzero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_04,,,,1.0231949348593696,available_derived
MONASH,beauty,bplus,bzerobar,bzero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_04,,,,1.0252600297176824,available_derived
